time,x,y,z
7.678,-0.9937523455,-1.7375046909,1
7.679,-0.9936820241,-1.7373640483,1
7.68,-0.9936113105,-1.737222621,1
7.681,-0.9935402046,-1.7370804093,1
7.682,-0.9934687065,-1.736937413,1
7.683,-0.9933968162,-1.7367936324,1
7.684,-0.9933245337,-1.7366490674,1
7.685,-0.993251859,-1.7365037181,1
7.686,-0.9931787923,-1.7363575845,1
7.687,-0.9931053334,-1.7362106668,1
7.688,-0.9930314825,-1.736062965,1
7.689,-0.9929572395,-1.7359144791,1
7.69,-0.9928826046,-1.7357652091,1
7.691,-0.9928075776,-1.7356151553,1
7.692,-0.9927321588,-1.7354643175,1
7.693,-0.992656348,-1.7353126959,1
7.694,-0.9925801453,-1.7351602906,1
7.695,-0.9925035507,-1.7350071015,1
7.696,-0.9924265644,-1.7348531288,1
7.697,-0.9923491862,-1.7346983725,1
7.698,-0.9922714163,-1.7345428326,1
7.699,-0.9921932547,-1.7343865093,1
7.7,-0.9921147013,-1.7342294026,1
7.701,-0.9920357563,-1.7340715126,1
7.702,-0.9919564196,-1.7339128393,1
7.703,-0.9918766914,-1.7337533827,1
7.704,-0.9917965715,-1.733593143,1
7.705,-0.9917160601,-1.7334321202,1
7.706,-0.9916351572,-1.7332703144,1
7.707,-0.9915538628,-1.7331077256,1
7.708,-0.991472177,-1.7329443539,1
7.709,-0.9913900997,-1.7327801994,1
7.71,-0.9913076311,-1.7326152621,1
7.711,-0.9912247711,-1.7324495421,1
7.712,-0.9911415198,-1.7322830395,1
7.713,-0.9910578772,-1.7321157543,1
7.714,-0.9909738433,-1.7319476866,1
7.715,-0.9908894182,-1.7317788364,1
7.716,-0.990804602,-1.7316092039,1
7.717,-0.9907193945,-1.7314387891,1
7.718,-0.990633796,-1.731267592,1
7.719,-0.9905478064,-1.7310956127,1
7.72,-0.9904614257,-1.7309228514,1
7.721,-0.990374654,-1.730749308,1
7.722,-0.9902874913,-1.7305749826,1
7.723,-0.9901999377,-1.7303998754,1
7.724,-0.9901119931,-1.7302239863,1
7.725,-0.9900236577,-1.7300473154,1
7.726,-0.9899349314,-1.7298698629,1
7.727,-0.9898458144,-1.7296916287,1
7.728,-0.9897563065,-1.729512613,1
7.729,-0.9896664079,-1.7293328158,1
7.73,-0.9895761186,-1.7291522372,1
7.731,-0.9894854386,-1.7289708773,1
7.732,-0.989394368,-1.7287887361,1
7.733,-0.9893029068,-1.7286058136,1
7.734,-0.9892110551,-1.7284221101,1
7.735,-0.9891188128,-1.7282376255,1
7.736,-0.98902618,-1.72805236,1
7.737,-0.9889331568,-1.7278663135,1
7.738,-0.9888397431,-1.7276794862,1
7.739,-0.9887459391,-1.7274918782,1
7.74,-0.9886517447,-1.7273034895,1
7.741,-0.9885571601,-1.7271143201,1
7.742,-0.9884621851,-1.7269243703,1
7.743,-0.98836682,-1.7267336399,1
7.744,-0.9882710646,-1.7265421292,1
7.745,-0.9881749191,-1.7263498382,1
7.746,-0.9880783835,-1.726156767,1
7.747,-0.9879814578,-1.7259629156,1
7.748,-0.987884142,-1.7257682841,1
7.749,-0.9877864363,-1.7255728726,1
7.75,-0.9876883406,-1.7253766812,1
7.751,-0.987589855,-1.7251797099,1
7.752,-0.9874909795,-1.7249819589,1
7.753,-0.9873917141,-1.7247834282,1
7.754,-0.9872920589,-1.7245841179,1
7.755,-0.987192014,-1.724384028,1
7.756,-0.9870915793,-1.7241831587,1
7.757,-0.986990755,-1.72398151,1
7.758,-0.986889541,-1.723779082,1
7.759,-0.9867879374,-1.7235758748,1
7.76,-0.9866859442,-1.7233718884,1
7.761,-0.9865835615,-1.723167123,1
7.762,-0.9864807893,-1.7229615786,1
7.763,-0.9863776277,-1.7227552554,1
7.764,-0.9862740766,-1.7225481533,1
7.765,-0.9861701362,-1.7223402725,1
7.766,-0.9860658065,-1.722131613,1
7.767,-0.9859610875,-1.721922175,1
7.768,-0.9858559792,-1.7217119584,1
7.769,-0.9857504818,-1.7215009635,1
7.77,-0.9856445951,-1.7212891903,1
7.771,-0.9855383194,-1.7210766388,1
7.772,-0.9854316546,-1.7208633092,1
7.773,-0.9853246008,-1.7206492015,1
7.774,-0.9852171579,-1.7204343159,1
7.775,-0.9851093262,-1.7202186523,1
7.776,-0.9850011055,-1.7200022109,1
7.777,-0.9848924959,-1.7197849918,1
7.778,-0.9847834976,-1.7195669951,1
7.779,-0.9846741104,-1.7193482208,1
7.78,-0.9845643345,-1.7191286691,1
7.781,-0.98445417,-1.7189083399,1
7.782,-0.9843436167,-1.7186872335,1
7.783,-0.9842326749,-1.7184653498,1
7.784,-0.9841213445,-1.7182426891,1
7.785,-0.9840096257,-1.7180192513,1
7.786,-0.9838975183,-1.7177950366,1
7.787,-0.9837850225,-1.717570045,1
7.788,-0.9836721383,-1.7173442766,1
7.789,-0.9835588658,-1.7171177316,1
7.79,-0.983445205,-1.71689041,1
7.791,-0.9833311559,-1.7166623119,1
7.792,-0.9832167187,-1.7164334374,1
7.793,-0.9831018933,-1.7162037865,1
7.794,-0.9829866797,-1.7159733595,1
7.795,-0.9828710781,-1.7157421563,1
7.796,-0.9827550885,-1.715510177,1
7.797,-0.9826387109,-1.7152774218,1
7.798,-0.9825219454,-1.7150438908,1
7.799,-0.982404792,-1.714809584,1
7.8,-0.9822872507,-1.7145745015,1
7.801,-0.9821693217,-1.7143386434,1
7.802,-0.9820510049,-1.7141020098,1
7.803,-0.9819323004,-1.7138646008,1
7.804,-0.9818132083,-1.7136264166,1
7.805,-0.9816937285,-1.7133874571,1
7.806,-0.9815738613,-1.7131477225,1
7.807,-0.9814536064,-1.7129072129,1
7.808,-0.9813329642,-1.7126659284,1
7.809,-0.9812119345,-1.712423869,1
7.81,-0.9810905174,-1.7121810349,1
7.811,-0.9809687131,-1.7119374261,1
7.812,-0.9808465214,-1.7116930429,1
7.813,-0.9807239426,-1.7114478851,1
7.814,-0.9806009765,-1.7112019531,1
7.815,-0.9804776234,-1.7109552467,1
7.816,-0.9803538831,-1.7107077663,1
7.817,-0.9802297559,-1.7104595117,1
7.818,-0.9801052416,-1.7102104832,1
7.819,-0.9799803404,-1.7099606809,1
7.82,-0.9798550524,-1.7097101048,1
7.821,-0.9797293775,-1.709458755,1
7.822,-0.9796033158,-1.7092066316,1
7.823,-0.9794768674,-1.7089537348,1
7.824,-0.9793500323,-1.7087000647,1
7.825,-0.9792228106,-1.7084456212,1
7.826,-0.9790952023,-1.7081904046,1
7.827,-0.9789672075,-1.707934415,1
7.828,-0.9788388262,-1.7076776524,1
7.829,-0.9787100584,-1.7074201169,1
7.83,-0.9785809043,-1.7071618087,1
7.831,-0.9784513639,-1.7069027278,1
7.832,-0.9783214372,-1.7066428743,1
7.833,-0.9781911242,-1.7063822484,1
7.834,-0.9780604251,-1.7061208502,1
7.835,-0.9779293398,-1.7058586797,1
7.836,-0.9777978685,-1.705595737,1
7.837,-0.9776660112,-1.7053320223,1
7.838,-0.9775337679,-1.7050675357,1
7.839,-0.9774011387,-1.7048022773,1
7.84,-0.9772681236,-1.7045362471,1
7.841,-0.9771347227,-1.7042694454,1
7.842,-0.977000936,-1.7040018721,1
7.843,-0.9768667637,-1.7037335273,1
7.844,-0.9767322057,-1.7034644113,1
7.845,-0.9765972621,-1.7031945241,1
7.846,-0.9764619329,-1.7029238658,1
7.847,-0.9763262183,-1.7026524365,1
7.848,-0.9761901182,-1.7023802364,1
7.849,-0.9760536327,-1.7021072655,1
7.85,-0.9759167619,-1.7018335239,1
7.851,-0.9757795059,-1.7015590117,1
7.852,-0.9756418646,-1.7012837292,1
7.853,-0.9755038381,-1.7010076762,1
7.854,-0.9753654265,-1.7007308531,1
7.855,-0.9752266299,-1.7004532598,1
7.856,-0.9750874483,-1.7001748965,1
7.857,-0.9749478817,-1.6998957634,1
7.858,-0.9748079302,-1.6996158604,1
7.859,-0.9746675939,-1.6993351878,1
7.86,-0.9745268728,-1.6990537456,1
7.861,-0.974385767,-1.6987715339,1
7.862,-0.9742442765,-1.6984885529,1
7.863,-0.9741024013,-1.6982048027,1
7.864,-0.9739601417,-1.6979202833,1
7.865,-0.9738174975,-1.697634995,1
7.866,-0.9736744688,-1.6973489377,1
7.867,-0.9735310558,-1.6970621117,1
7.868,-0.9733872585,-1.6967745169,1
7.869,-0.9732430768,-1.6964861537,1
7.87,-0.973098511,-1.696197022,1
7.871,-0.972953561,-1.6959071219,1
7.872,-0.9728082268,-1.6956164537,1
7.873,-0.9726625087,-1.6953250173,1
7.874,-0.9725164065,-1.695032813,1
7.875,-0.9723699204,-1.6947398408,1
7.876,-0.9722230504,-1.6944461008,1
7.877,-0.9720757966,-1.6941515933,1
7.878,-0.9719281591,-1.6938563181,1
7.879,-0.9717801378,-1.6935602756,1
7.88,-0.9716317329,-1.6932634658,1
7.881,-0.9714829444,-1.6929658889,1
7.882,-0.9713337724,-1.6926675448,1
7.883,-0.9711842169,-1.6923684339,1
7.884,-0.9710342781,-1.6920685561,1
7.885,-0.9708839558,-1.6917679116,1
7.886,-0.9707332503,-1.6914665006,1
7.887,-0.9705821615,-1.6911643231,1
7.888,-0.9704306896,-1.6908613792,1
